profile pic,nums/length username,fullname words,nums/length fullname,name==username,description length,external URL,private,#posts,#followers,#follows,Clusters,Anomalies
1,0.0,2,0.0,0,0,0,0,1.9459101490553132,5.093750200806762,4.770684624465665,0,1
1,0.0,2,0.0,0,44,0,1,1.6094379124341003,5.560681631015528,5.87493073085203,2,1
1,0.0259081299536429,1,0.0,0,0,0,0,1.9459101490553132,4.204692619390966,4.48863636973214,0,1
0,0.0,0,0.0,0,16,0,1,4.804021044733257,6.304448802421981,6.962243464266207,0,1
1,0.0164896214245368,2,0.0,0,47,0,0,5.337538079701318,8.580355766373877,6.421622267806518,2,1
1,0.0,2,0.0,0,85,0,0,6.416732282512326,13.142189533835461,4.897839799950911,1,-1
1,0.0,1,0.0,0,45,0,0,0.6931471805599453,5.5909869805108565,5.918893854273146,2,1
1,0.0,1,0.0,0,30,0,0,2.9444389791664403,4.718498871295094,5.003946305945459,2,1
1,0.0,1,0.0,0,40,0,0,5.429345628954441,8.173011311724972,6.925595197110468,2,1
1,0.0,2,0.0,0,63,1,0,6.030685260261263,10.439044812521303,7.718685495198466,2,-1
1,0.1456249832175931,0,0.0,0,0,0,0,0.6931471805599453,4.499809670330265,3.258096538021482,0,1
1,0.1953970170433129,2,0.0,0,88,0,0,3.4011973816621555,5.908082938168931,6.173786103901937,1,-1
1,0.0,2,0.0,0,34,0,0,5.25227342804663,8.180320874773685,6.760414691083428,2,1
1,0.0,1,0.0,0,19,0,0,3.7376696182833684,6.70073110954781,6.192362489474872,0,1
1,0.3581250483742906,1,0.1989583602079392,0,113,0,0,6.39024066706535,6.519147287940395,7.027314514039777,1,-1
1,0.1244955037595901,0,0.0,0,0,0,1,4.04305126783455,6.871091294610546,6.8679744089702925,0,1
1,0.0,1,0.0,0,54,0,0,4.9344739331306915,6.778784897685177,4.787491742782046,2,1
1,0.1313442103776071,2,0.0,0,0,0,0,2.0794415416798357,5.0689042022202315,4.969813299576001,0,1
1,0.0,2,0.0,0,4,0,0,2.4849066497880004,5.272999558563747,5.356586274672012,0,1
1,0.0845455583056581,1,0.0,0,0,0,0,5.480638923341991,5.424950017481403,5.950642552587727,0,1
1,0.0,1,0.0,0,8,0,1,1.3862943611198906,2.5649493574615367,2.772588722239781,0,1
1,0.0,2,0.0,0,21,1,0,7.042286171939743,7.904703913873747,6.960347729101308,0,-1
1,0.2485697469868371,2,0.0,0,31,0,1,5.308267697401205,7.259116128097101,7.090076835776092,2,1
0,0.0,1,0.0,0,14,0,0,3.091042453358316,5.365976015021851,5.793013608384144,0,1
1,0.0,0,0.0,0,68,0,0,4.941642422609304,7.895436006942965,6.569481420414296,2,1
1,0.0,2,0.0,0,11,0,0,4.418840607796598,6.955592608396297,4.343805421853684,0,-1
1,0.4095958656904905,1,0.2275532587169391,0,137,0,0,6.541029999189903,6.568077911411976,7.083387847625295,1,-1
1,0.0,2,0.0,0,58,0,0,4.59511985013459,5.308267697401205,5.14166355650266,2,1
1,0.0,0,0.0,0,7,0,1,2.5649493574615367,5.159055299214529,5.926926025970411,0,1
1,0.1322423459816996,2,0.0,0,36,0,0,3.332204510175204,7.116394144093465,6.450470422144176,2,1
1,0.0350699877318474,1,0.0,0,33,0,0,2.8903717578961645,6.045005314036012,5.91350300563827,2,1
1,0.1000550341102592,1,0.0,0,15,0,0,3.1354942159291497,4.204692619390966,5.572154032177765,0,1
1,0.0,2,0.0,0,93,1,0,5.66988092298052,10.505834368769577,7.96346006663897,1,-1
1,0.0921442169076273,1,0.0921442169076273,0,0,0,0,6.489204931325317,6.664409020350408,8.41715183723601,0,-1
1,0.0,2,0.0,0,109,0,0,2.302585092994046,5.424950017481403,5.5053315359323625,1,-1
0,0.0,2,0.0,0,48,0,1,2.0794415416798357,5.123963979403259,5.746203190540153,2,1
1,0.0,1,0.1960473175880051,0,58,0,0,4.663439094112067,7.492760300922379,6.660575149839686,2,1
1,0.0,0,0.0,0,70,0,0,2.1972245773362196,5.700443573390687,5.926926025970411,2,-1
1,0.0,0,0.0,0,2,0,1,4.653960350157523,5.583496308781699,5.605802066295998,0,1
1,0.0,2,0.0,0,66,0,0,3.8918202981106265,6.54534966033442,6.520621127558696,2,1
1,0.018552108902437,1,0.011805887483369,0,18,0,1,4.290459441148391,6.4967749901858625,5.723585101952381,0,1
1,0.0,1,0.0,0,0,0,1,6.129050210060545,6.612041034833092,6.035481432524756,0,1
1,0.0,2,0.0,0,70,1,0,6.133398042996649,12.087503050617146,3.784189633918261,2,-1
1,0.0,1,0.0,0,0,0,1,1.0986122886681098,3.295836866004329,3.912023005428146,0,1
1,0.0,1,0.0,0,117,1,0,5.948034989180646,9.619066822786719,5.958424693029782,1,-1
1,0.0501575699917948,2,0.0,0,0,0,1,2.302585092994046,5.049856007249537,4.718498871295094,0,1
1,0.175713655497855,2,0.0,0,9,0,0,6.202535517187923,15.492532536651753,7.879291485082271,0,-1
1,0.0,7,0.0,0,136,1,0,3.7612001156935624,10.690716886457212,7.419380582918692,1,-1
1,0.0,1,0.0,0,38,0,0,2.302585092994046,5.726847747587197,5.996452088619021,2,1
1,0.0,0,0.0,0,118,1,0,5.598421958998375,7.890956716138919,6.501289670540389,1,-1
1,0.0,1,0.0,0,43,0,1,2.3978952727983707,5.717027701406222,5.8998973535824915,2,1
1,0.0,2,0.0,0,65,0,0,5.429345628954441,7.156176637480615,6.859614903654202,2,1
1,0.0,1,0.0,0,9,0,0,5.220355825078324,6.946975992135418,6.99117688712121,0,1
1,0.0,1,0.0,0,44,0,1,2.3978952727983707,5.697093486505405,5.8888779583328805,2,1
1,0.0,1,0.0,0,72,0,0,6.246106765481563,9.854769885738698,6.546785410760524,2,-1
1,0.0,2,0.0,0,103,0,0,3.332204510175204,5.3471075307174685,5.594711379601839,1,-1
1,0.1028722775313812,0,0.0,0,51,0,0,4.290459441148391,6.9167150203536085,6.8885724595653635,2,1
0,0.0118453400620998,1,0.0,0,25,0,1,2.772588722239781,5.407171771460119,5.780743515792329,2,1
1,0.2793281518106301,1,0.0,0,29,0,0,2.772588722239781,7.44716835960004,6.536691597591305,2,1
1,0.0,0,0.0,0,0,0,1,2.4849066497880004,5.14166355650266,5.968707559985366,0,1
1,0.0,1,0.0,0,34,0,0,5.099866427824199,6.842683282238422,6.598509028614515,2,1
1,0.0,1,0.0,0,12,0,0,4.1588830833596715,6.744059186311348,7.047517221357296,0,1
1,0.0,1,0.0,0,48,0,0,4.51085950651685,6.618738983517219,5.337538079701318,2,1
0,0.0,0,0.0,0,18,0,1,4.812184355372417,6.255750041753367,6.946975992135418,0,1
1,0.0732432069023031,2,0.0,0,33,0,1,3.4011973816621555,5.170483995038151,4.418840607796598,2,1
1,0.0,2,0.0,0,16,0,0,5.820082930352362,6.546785410760524,6.068425588244111,0,1
1,0.0,2,0.0,0,1,0,0,1.6094379124341003,4.897839799950911,5.19295685089021,0,1
1,0.0315885867129621,2,0.0,0,9,0,0,4.382026634673881,8.900821604915228,5.572154032177765,0,-1
1,0.0,1,0.0,0,77,0,1,4.060443010546419,4.653960350157523,5.187385805840755,1,-1
1,0.0,0,0.0,0,0,0,1,2.8903717578961645,5.147494476813453,5.963579343618446,0,1
1,0.1155107876419753,2,0.0,0,68,0,0,3.6109179126442243,8.026170194946426,8.077136638538454,2,1
1,0.0850299731331274,4,0.0,0,7,0,0,5.147494476813453,8.002694162283937,6.131226489483141,0,-1
1,0.0,0,0.0,0,6,0,0,8.851377097519439,13.685671767855128,2.995732273553991,0,-1
1,0.0134678169350951,1,0.0,0,104,0,0,4.727387818712341,9.39024233725137,5.476463551931511,1,-1
1,0.0,2,0.0,0,1,0,1,2.0794415416798357,4.962844630259907,5.198497031265826,0,1
1,0.0,1,0.0,0,9,0,0,2.3978952727983707,5.71042701737487,5.981414211254481,0,1
1,0.0,1,0.0,0,1,0,0,6.352629396319567,6.641182169740591,6.052089168924417,0,1
1,0.0,1,0.0,0,62,0,0,4.060443010546419,6.921658184151129,7.520234556474628,2,1
1,0.0,1,0.0,0,2,0,0,2.4849066497880004,4.68213122712422,4.584967478670572,0,1
1,0.3766916641162334,1,0.0,0,10,0,0,2.1972245773362196,6.673297967767654,6.12029741895095,0,1
1,0.1435528557322186,1,0.0,0,0,0,1,4.499809670330265,7.046647277848756,6.4457198193855785,0,1
1,0.0,1,0.0,0,4,0,1,4.653960350157523,6.0112671744041615,5.638354669333745,0,1
1,0.2837614237123915,1,0.157645235395773,0,97,0,0,6.773080375655535,6.579251212010101,7.072421900537371,1,-1
1,0.0,1,0.0,0,42,0,0,4.499809670330265,6.946975992135418,6.882437470997847,2,1
1,0.0026677059148122,0,0.0,0,0,0,1,4.912654885736052,6.822197390620491,7.037905963447182,0,1
1,0.0,2,0.0208057985397013,0,98,1,0,5.337538079701318,8.651724084373843,6.428105272684596,1,-1
1,0.0,0,0.0,0,78,0,0,5.393627546352362,6.930494765951626,7.589335823170617,1,-1
1,0.0,1,0.0,0,55,0,1,3.6888794541139363,7.060476365999801,7.026426808699636,2,1
1,0.313884436874433,1,0.1743802427080183,0,102,0,0,6.333279628139691,6.493753839851686,7.013915474810528,1,-1
1,0.2145821209722126,4,0.0,0,66,0,0,1.9459101490553132,8.323122887587735,8.235625719964311,2,1
1,0.1991722998457724,0,0.0,0,0,0,0,5.8971538676367405,7.119635638017636,7.664346632098617,0,-1
1,0.0,3,0.0,0,0,0,0,4.718498871295094,6.289715570908998,6.464588303689961,0,1
1,0.0854483665353876,3,0.0,0,25,0,0,3.4657359027997265,6.583409222158765,6.326149473155099,2,1
1,0.0275327839797527,1,0.3047616146852267,0,86,0,0,4.8283137373023015,7.470224135899966,6.792344427470809,1,1
1,0.0,2,0.0,0,49,0,1,4.718498871295094,5.187385805840755,5.14166355650266,2,1
1,0.1872863403646099,2,0.0,0,6,0,0,3.044522437723423,4.02535169073515,4.553876891600541,0,1
1,0.0901417072977587,1,0.0901417072977587,0,1,0,0,6.595780513961311,6.670766320845874,8.431199478249262,0,-1
1,0.0,1,0.0,0,15,0,0,4.48863636973214,6.840546529288687,6.35088571671474,0,1
1,0.041065425285122,1,0.0565340426942159,0,18,0,0,2.772588722239781,6.093569770045136,6.0063531596017325,0,1
1,0.1234437611755801,1,0.0,0,67,0,0,2.1972245773362196,4.762173934797756,5.442417710521793,2,-1
1,0.151923444534192,1,0.0,0,119,0,0,4.23410650459726,9.335562336729565,4.969813299576001,1,-1
1,0.0,2,0.0,0,16,0,0,6.775366090936392,6.393590753950631,6.912742820493176,0,1
1,0.1405000848396984,1,0.0,0,128,0,0,4.060443010546419,9.316050826398296,6.674561391814426,1,-1
1,0.0,1,0.0,0,34,0,0,4.605170185988092,5.10594547390058,4.997212273764115,2,1
1,0.0436365759921058,1,0.0,0,2,0,0,2.3978952727983707,4.663439094112067,4.68213122712422,0,1
1,0.1304397268467371,0,0.0,0,0,0,0,3.970291913552122,6.874198495453294,6.859614903654202,0,1
1,0.0,0,0.0,0,0,0,1,4.727387818712341,5.598421958998375,5.54907608489522,0,1
1,0.036132368714668,2,0.0,0,3,0,0,1.6094379124341003,4.919980925828125,5.198497031265826,0,1
1,0.0,1,0.0,0,37,0,0,3.5263605246161616,6.0014148779611505,5.84354441703136,2,1
1,0.0,1,0.0,0,67,0,0,4.624972813284271,6.690842277418564,5.0106352940962555,2,1
1,0.0,2,0.0,0,89,0,0,3.258096538021482,5.365976015021851,5.5909869805108565,1,-1
1,0.0786705100258265,4,0.0712033863049396,0,48,0,0,3.970291913552122,6.621405651764134,6.29156913955832,2,1
1,0.0,2,0.0,0,0,0,1,4.955827057601261,5.645446897643238,5.455321115357702,0,1
1,0.0727619282281867,2,0.0,0,0,0,1,1.9459101490553132,5.556828061699537,5.823045895483019,0,1
1,0.0,0,0.0,0,14,0,1,4.836281906951478,6.92461239604856,6.311734809152915,0,1
1,0.1249424526597821,2,0.0,0,47,0,0,3.912023005428146,7.456454555176209,6.505784060128229,2,1
1,0.0452762479579356,1,0.0,0,0,0,0,2.302585092994046,4.74493212836325,4.605170185988092,0,1
1,0.00065816952166,2,0.0,0,0,0,0,0.0,5.262690188904886,4.174387269895637,0,1
1,0.0,1,0.0,0,32,0,0,5.749392985908253,6.516193076042964,6.683360945766275,2,1
1,0.0,1,0.0,0,0,0,0,4.356708826689592,6.238324625039508,6.173786103901937,0,1
1,0.0,2,0.0,0,0,0,0,2.0794415416798357,4.653960350157523,4.59511985013459,0,1
1,0.0,1,0.0,0,31,0,0,3.1780538303479458,6.548219102762372,6.413458957167357,2,1
1,0.0962378557199295,2,0.0,0,44,0,0,4.919980925828125,8.619208116822968,6.077642243349034,2,1
1,0.0,0,0.0,0,0,0,1,2.9444389791664403,5.231108616854587,6.008813185442595,0,1
1,0.0,1,0.0,0,0,0,0,4.804021044733257,6.18826412308259,6.9874902470009905,0,1
1,0.0,0,0.0,0,7,0,0,2.5649493574615367,5.159055299214529,5.921578419643816,0,1
1,0.0,1,0.0,0,28,0,0,5.703782474656201,6.906754778648554,6.318968113746434,2,1
1,0.0,1,0.0,0,96,1,0,4.852030263919617,9.37644785490711,7.6290038896529575,1,-1
1,0.0378339475826725,2,0.0,0,24,0,0,2.9444389791664403,6.569481420414296,6.364750756851911,2,1
1,0.0,1,0.0,0,26,0,0,5.123963979403259,8.48920515487607,6.3080984415095305,2,1
1,0.0375553019301023,1,0.0,0,27,0,0,2.302585092994046,4.330733340286331,5.583496308781699,2,1
1,0.0,1,0.0,0,20,0,0,5.2832037287379885,6.843749949006225,6.269096283706261,0,1
1,0.0,0,0.0,0,3,0,0,4.477336814478207,5.8971538676367405,6.3080984415095305,0,1
1,0.0,1,0.0,0,0,1,1,4.68213122712422,5.934894195619588,6.246106765481563,0,1
1,0.0,1,0.0,0,56,0,0,3.044522437723423,6.045005314036012,5.820082930352362,2,1
1,0.1397061250418274,1,0.0,0,95,0,1,3.295836866004329,4.867534450455582,5.298317366548036,1,-1
1,0.0,2,0.0,0,135,1,0,5.717027701406222,11.555295061336738,4.418840607796598,1,-1
1,0.1288919412338721,2,0.0,0,0,0,0,4.442651256490317,7.118826249062078,6.234410725718371,0,1
1,0.0,1,0.0,0,0,0,0,1.6094379124341003,4.2626798770413155,4.430816798843313,0,1
1,0.0,2,0.1067860471768183,0,33,1,0,5.407171771460119,8.906799883589944,6.573680166960646,2,1
1,0.0564645452469408,0,0.0,0,0,0,1,2.9444389791664403,5.170483995038151,6.056784013228625,0,1
1,0.0969281922867014,0,0.0,0,0,0,0,0.0,4.61512051684126,3.4965075614664802,0,1
1,0.0,0,0.0,0,96,1,0,5.700443573390687,7.895808377083183,6.598509028614515,1,-1
1,0.1949008810971475,2,0.0,0,15,1,0,3.1780538303479458,6.694562058521095,6.159095388491933,0,1
1,0.0,2,0.0,0,74,0,0,3.9512437185814275,6.548219102762372,6.517671272912275,2,1
1,0.226945183371498,1,0.0,0,51,0,0,2.6390573296152584,6.648984550024776,6.0063531596017325,2,1
1,0.0,2,0.0,0,44,0,1,2.0794415416798357,5.54907608489522,5.846438775057725,2,1
1,0.0,1,0.0,0,38,0,1,7.102499355774649,6.587550014824796,7.1180162044653335,2,1
1,0.0,1,0.0,0,33,0,1,4.0943445622221,6.419994928147142,6.919683849847411,2,1
1,0.0,1,0.0,0,30,0,0,3.8501476017100584,5.968707559985366,6.07993319509559,2,1
1,0.0,1,0.0329133971983146,0,30,0,1,4.02535169073515,6.687108607866515,6.202535517187923,2,1
1,0.0116237239925442,1,0.0,0,79,1,0,4.51085950651685,6.699500340161678,4.941642422609304,1,-1
1,0.0751227942475834,4,0.0,0,24,0,0,5.147494476813453,7.993957547573565,6.186208623900494,2,1
0,0.0291478422005328,1,0.0,0,23,0,1,2.70805020110221,5.424950017481403,5.780743515792329,0,1
1,0.0637994508726068,0,0.0,0,25,0,1,4.330733340286331,6.897704943128636,6.882437470997847,2,1
1,0.0,2,0.0,0,107,0,0,4.700480365792417,7.215975002651466,5.0106352940962555,1,-1
1,0.0,1,0.0,0,131,0,1,4.290459441148391,4.77912349311153,4.77912349311153,1,-1
1,0.0,2,0.0,0,75,0,0,5.7899601708972535,14.482397435248695,5.438079308923196,2,-1
1,0.098024381212052,2,0.0,0,131,0,0,3.4657359027997265,5.472270673671475,5.703782474656201,1,-1
1,0.0,2,0.0,0,44,0,1,1.3862943611198906,5.568344503761097,5.886104031450156,2,1
1,0.0371169516019531,1,0.0371169516019531,0,18,0,0,5.796057750765372,7.2399325913204695,8.771215062375383,0,-1
1,0.0,1,0.0,0,6,0,0,1.3862943611198906,3.5263605246161616,3.091042453358316,0,1
1,0.2166884512354258,2,0.0,0,43,0,0,7.3031700512368,6.934397209928558,6.716594773520978,2,1
1,0.0,1,0.0,0,18,0,0,2.995732273553991,4.653960350157523,4.890349128221754,0,1
1,0.0,0,0.0,0,7,0,1,2.833213344056216,5.170483995038151,5.929589143389895,0,1
1,0.1258787381217693,2,0.0,0,0,0,0,3.1354942159291497,4.07753744390572,4.653960350157523,0,1
1,0.0,2,0.0,0,46,0,0,1.791759469228055,4.948759890378168,5.703782474656201,2,1
1,0.0768198249990735,2,0.0,0,13,0,0,5.236441962829949,5.971261839790462,5.365976015021851,0,1
1,0.1283067347597091,2,0.0,0,17,1,0,3.4011973816621555,6.70073110954781,6.169610732491456,0,1
1,0.0,2,0.0,0,0,0,1,2.302585092994046,4.48863636973214,4.795790545596741,0,1
1,0.0,1,0.0,0,29,0,0,5.6240175061873385,6.061456918928017,6.156978985585555,2,1
1,0.1644178732633169,3,0.0,0,68,0,0,3.091042453358316,8.183955717304954,8.14177220465645,2,1
1,0.0,1,0.0,0,8,0,0,2.0794415416798357,4.663439094112067,4.6913478822291435,0,1
1,0.1051703392347159,2,0.0,0,63,0,0,5.84354441703136,6.818924065275521,6.182084906716632,2,1
1,0.0,1,0.0328853540043548,0,9,0,0,2.302585092994046,6.056784013228625,6.018593214496234,0,1
1,0.0,2,0.0,0,96,0,0,5.3612921657094255,8.589699882202986,6.405228458030842,1,-1
1,0.0,1,0.0,0,117,1,0,4.48863636973214,9.267287652417933,7.802209316247118,1,-1
1,0.0420197022369625,1,0.0,0,22,0,0,3.8918202981106265,5.087596335232384,4.465908118654584,0,1
1,0.0894648553708695,1,0.0,0,0,0,0,5.537334267018537,5.4638318050256105,5.955837369464831,0,1
1,0.0498775769768561,2,0.0,0,16,0,0,4.248495242049359,5.303304908059076,3.8066624897703196,0,1
1,0.1305505242508035,2,0.0,0,132,0,0,3.4657359027997265,5.521460917862246,5.736572297479192,1,-1
1,0.0,2,0.0,0,18,0,1,4.007333185232471,5.717027701406222,6.326149473155099,0,1
1,0.0,0,0.0,0,0,0,1,3.044522437723423,4.1588830833596715,4.110873864173311,0,1
1,0.1360840964619665,1,0.0,0,3,0,1,4.584967478670572,7.035268599281097,6.393590753950631,0,1
1,0.0,0,0.0,0,105,0,0,3.1780538303479458,6.484635235635252,5.66988092298052,1,-1
1,0.0687545654700286,1,0.0,0,6,0,0,2.1972245773362196,5.117993812416755,5.099866427824199,0,1
1,0.0092694702207249,0,0.0,0,0,0,0,4.709530201312334,5.598421958998375,5.552959584921617,0,1
0,0.0,0,0.0,0,25,0,1,2.772588722239781,5.384495062789089,5.786897381366708,2,1
1,0.0,1,0.0,0,25,0,0,4.867534450455582,6.1779441140506,6.60934924316738,2,1
1,0.18490449374638,1,0.0,0,0,0,0,1.6094379124341003,5.602118820879701,5.783825182329737,0,1
1,0.0,1,0.0,0,0,0,0,4.948759890378168,6.1675164908883415,6.962243464266207,0,1
1,0.0,1,0.0,0,23,0,0,5.68697535633982,8.257644958208228,6.799055862058796,0,1
1,0.002895845173558,1,0.0016088028741989,0,0,1,0,6.925595197110468,6.144185634125646,6.946975992135418,0,1
1,0.0,0,0.0,0,54,0,0,4.1588830833596715,7.428333194190806,7.923710333969238,2,-1
1,0.0,1,0.0,0,0,0,0,5.313205979041787,6.09807428216624,6.877296071497429,0,1
1,0.0861355114595379,1,0.0307797077374068,0,25,0,0,2.70805020110221,6.059123195581797,5.986452005284438,2,1
1,0.0,2,0.0,0,21,0,0,4.9344739331306915,6.169610732491456,6.88653164253051,0,1
1,0.0,1,0.0,0,24,0,0,5.087596335232384,8.480114183174816,6.289715570908998,2,1
1,0.0,1,0.0976525204639581,0,88,0,0,4.890349128221754,7.433666540166168,6.925595197110468,1,1
1,0.0,0,0.0,0,7,0,0,3.044522437723423,5.697093486505405,5.918893854273146,0,1
1,0.0686614482569305,1,0.0,0,0,0,0,0.6931471805599453,4.127134385045092,3.4011973816621555,0,1
1,0.0,2,0.0,0,76,0,0,3.9512437185814275,6.591673732008658,5.641907070938114,1,1
1,0.0,0,0.0,0,16,0,0,5.7745515455444085,7.8399193600125825,6.80903930604298,0,1
1,0.0,1,0.0,0,46,0,0,6.018593214496234,6.0473721790462776,6.270988431858299,2,1
1,0.0782451992670598,1,0.0,0,32,0,0,4.30406509320417,6.630683385642372,6.490723534502507,2,1
1,0.0,1,0.0,0,51,0,0,5.278114659230517,6.771935555839602,6.625392368007956,2,1
1,0.0581940399553795,2,0.0,0,42,0,0,4.454347296253507,7.21081845347222,6.131226489483141,2,1
1,0.0,1,0.0,0,23,0,0,4.07753744390572,4.955827057601261,5.472270673671475,0,1
1,0.0989902386577299,1,0.0,0,31,0,1,5.220355825078324,7.1929342212158,6.906754778648554,2,1
1,0.0,2,0.0,0,12,0,0,5.429345628954441,6.244166900663736,6.951772164398911,0,1
1,0.0,1,0.0,0,18,0,0,2.833213344056216,4.663439094112067,4.867534450455582,0,1
1,0.0,2,0.0,0,108,0,1,4.762173934797756,4.61512051684126,5.988961416889864,1,-1
1,0.0,2,0.0,0,54,0,0,5.8377304471659395,7.473637108496206,7.085064293952548,2,1
1,0.0,1,0.0,0,108,0,0,3.1780538303479458,4.330733340286331,4.718498871295094,1,-1
1,0.052926481680987,2,0.0,0,107,0,0,4.406719247264253,7.305860032684009,6.361302477572996,1,-1
1,0.0,1,0.0,0,38,0,0,5.993961427306569,9.88969284151394,6.580639137284949,2,-1
1,0.0,0,0.0,0,0,0,1,4.919980925828125,6.821107472256465,7.04141166379481,0,1
1,0.0,1,0.0,0,53,1,0,4.31748811353631,7.552762084214147,5.8805329864007,2,1
1,0.0935810532373582,2,0.0,0,18,1,0,3.4965075614664802,6.704414354964107,6.175867270105761,0,1
1,0.0,5,0.0,0,111,0,0,6.525029657843462,12.732249828800601,1.0986122886681098,1,-1
1,0.0929590117413848,1,0.0,0,1,0,0,2.1972245773362196,4.634728988229636,4.795790545596741,0,1
1,0.0651955558467191,1,0.0,0,1,0,0,2.302585092994046,4.6443908991413725,4.736198448394496,0,1
1,0.0815828227983901,2,0.0,0,65,0,0,2.9444389791664403,5.402677381872279,5.616771097666572,2,1
1,0.0,1,0.0,0,50,0,0,4.30406509320417,7.4770384723196965,6.461468176353717,2,1
1,0.0170225190020686,2,0.0,0,33,0,0,5.37989735354046,8.137103389639302,6.799055862058796,2,1
1,0.0,2,0.0,0,125,1,0,6.244166900663736,11.758933617616437,5.117993812416755,1,-1
1,0.0,7,0.0,0,136,1,0,3.713572066704308,10.692353920154618,7.387090235656757,1,-1
1,0.0,3,0.0973073173287403,0,53,0,0,4.394449154672439,6.694562058521095,6.22455842927536,2,1
1,0.0,1,0.26405238047696,0,75,0,0,4.795790545596741,7.48324441607385,6.738152494595957,2,1
1,0.0,2,0.0,0,57,0,1,2.1972245773362196,7.115582126184454,7.087573705557973,2,1
1,0.0,7,0.0,0,31,0,1,2.8903717578961645,6.756932389247553,7.102499355774649,2,1
1,0.0,2,0.0,0,0,0,0,2.1972245773362196,4.976733742420574,5.181783550292085,0,1
1,0.0,0,0.0,0,67,0,0,4.007333185232471,5.726847747587197,7.199678345691172,2,-1
1,0.0,2,0.0,0,34,0,0,5.5254529391317835,8.981681639973862,5.771441123130016,2,-1
1,0.0,2,0.0,0,58,0,0,4.1588830833596715,7.040536390215956,7.5595594960077,2,1
1,0.0,2,0.0,0,28,0,1,4.060443010546419,5.673323267171493,6.313548046277095,2,1
1,0.0,0,0.0,0,24,0,0,6.345636360828596,7.802618063442671,6.9363427358340495,2,1
1,0.0,0,0.0,0,18,0,1,4.812184355372417,6.858565034791365,6.9930151229329605,0,1
1,0.1227510769408346,1,0.0,0,0,0,0,5.293304824724492,5.916202062607435,5.214935757608986,0,1
1,0.0,2,0.0,0,25,0,0,4.174387269895637,6.066108090103747,7.157735484249907,2,1
1,0.0,1,0.0,0,115,0,0,4.430816798843313,6.967909201801884,8.021256180143997,1,-1
1,0.1,1,0.0,0,0,0,0,2.5649493574615367,5.056245805348308,4.59511985013459,0,1
1,0.0,2,0.0,0,30,0,0,4.74493212836325,6.293419278846481,6.52795791762255,2,1
1,0.0,1,0.0,0,1,0,0,2.3978952727983707,4.61512051684126,4.68213122712422,0,1
1,0.0585032850952504,2,0.0,0,0,0,1,1.9459101490553132,5.552959584921617,5.82600010738045,0,1
1,0.0,0,0.2203721615873838,0,68,0,0,5.181783550292085,7.418780882750794,6.716594773520978,2,1
1,0.0793194946670855,1,0.0,0,24,0,0,5.003946305945459,6.956545443151569,6.945051063725834,2,1
1,0.0,2,0.0,0,6,0,0,3.6635616461296463,7.069023426578259,7.987524479848767,0,1
1,0.1529027281978662,0,0.0,0,25,0,0,5.529429087511423,7.290292882446597,7.774015077250727,2,1
1,0.0,1,0.0,0,4,0,0,1.9459101490553132,5.0369526024136295,5.1298987149230735,0,1
1,0.0,2,0.0,0,65,1,0,5.752572638825633,9.13140538388804,6.493753839851686,2,-1
1,0.0,1,0.0,0,35,0,1,4.653960350157523,5.62040086571715,5.910796644040527,2,1
1,0.0,2,0.0,0,15,0,0,5.049856007249537,6.464588303689961,6.104793232414985,0,1
1,0.0,1,0.0,0,3,0,0,1.9459101490553132,4.990432586778736,5.147494476813453,0,1
1,0.036033518838607,3,0.0,0,28,0,0,5.472270673671475,7.953669778649798,6.218600119691729,2,1
1,0.1924055175546217,2,0.0,0,15,1,0,3.1780538303479458,6.694562058521095,6.159095388491933,0,1
1,0.0,1,0.0,0,34,0,0,5.099866427824199,6.842683282238422,6.597145701886651,2,1
1,0.091293100477469,2,0.0,0,0,0,1,2.5649493574615367,5.0689042022202315,4.61512051684126,0,1
1,0.0871816193839075,2,0.0,0,18,0,0,2.8903717578961645,6.028278520230698,5.973809611869261,0,1
1,0.157870444633197,2,0.0,0,0,0,0,2.0794415416798357,5.030437921392435,5.135798437050262,0,1
1,0.0,3,0.0,0,76,0,0,5.802118375377063,14.351157956710523,5.3706380281276624,1,-1
1,0.0,1,0.0,0,99,0,0,6.580639137284949,9.834405391348684,6.784457062637643,1,-1
1,0.0416263171637262,1,0.0,0,26,0,0,2.3978952727983707,4.330733340286331,5.583496308781699,2,1
1,0.0,1,0.0,0,10,0,0,4.442651256490317,6.900730664045173,6.447305862541213,0,1
1,0.067821330108343,1,0.0,0,71,0,0,4.143134726391533,6.5722825426940075,6.520621127558696,2,1
1,0.0,2,0.0,0,20,0,1,1.9459101490553132,5.680172609017068,6.003887067106539,0,1
1,0.0,10,0.0,0,41,0,0,3.8918202981106265,6.866933284461882,7.080867896690782,2,1
1,0.0,2,0.0,0,59,0,0,6.198478716492308,9.209940291954844,7.089243155027514,2,-1
1,0.0,2,0.0,0,72,1,0,6.042632833682381,10.522692131883208,7.423568444259167,2,-1
1,0.0,2,0.0,0,15,0,0,4.442651256490317,6.018593214496234,6.447305862541213,0,1
1,0.0,2,0.0,0,96,1,0,4.962844630259907,7.799753318287247,5.976350909297934,1,-1
1,0.0,1,0.0,0,64,0,0,3.7612001156935624,6.352629396319567,6.259581464064923,2,1
1,0.0,2,0.0,0,39,0,0,4.189654742026425,6.19644412779452,6.535241271013659,2,1
